ResultTable(results=
                                       reconstructor            test_data                     measure_values                                                                                                                                                                                                                                                                                                                                                                                      misc
task_ind sub_task_ind                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         45            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.87, ssim: 0.9237}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 12000}}
         46            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.04, ssim: 0.9257}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 13000}}
         47            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.03, ssim: 0.9263}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 14000}}
         48            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.13, ssim: 0.9277}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 15000}}
         49            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.21, ssim: 0.9287}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 16000}}
         50            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.21, ssim: 0.9287}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 17000}}
         51            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.29, ssim: 0.9295}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 18000}}
         52            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.34, ssim: 0.9302}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 19000}}
         53            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.33, ssim: 0.9302}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 1, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 20000}}
         54            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 36.93, ssim: 0.9058}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 3000}}
         55            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.24, ssim: 0.9115}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 4000}}
         56            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.36, ssim: 0.9132}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 5000}}
         57            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.56, ssim: 0.9171}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 6000}}
         58            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.63, ssim: 0.9187}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 7000}}
         59            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.67, ssim: 0.9201}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 8000}}
         60            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.76, ssim: 0.9215}    {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 9000}}
         61            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.82, ssim: 0.9223}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 10000}}
         62            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.92, ssim: 0.9234}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 11000}}
         63            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 37.99, ssim: 0.9244}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 12000}}
         64            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.02, ssim: 0.9248}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 13000}}
         65            DeepCapsulePriorReconstructor  validation part 0:5   mean: {psnr: 38.03, ssim: 0.925}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 14000}}
         66            DeepCapsulePriorReconstructor  validation part 0:5   mean: {psnr: 38.03, ssim: 0.925}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 15000}}
         67            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.07, ssim: 0.9252}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 16000}}
         68            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.08, ssim: 0.9252}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 17000}}
         69            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.11, ssim: 0.9258}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 18000}}
         70            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.17, ssim: 0.9267}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 19000}}
         71            DeepCapsulePriorReconstructor  validation part 0:5  mean: {psnr: 38.17, ssim: 0.9267}   {'hp_choice': {'lr': 0.01, 'scales': 6, 'gamma': 16, 'use_fbp': True, 'iter_input': False, 'weight_init': 'xavier_uniform', 'same_filter': False, 'use_bias': True, 'iter_rout': 2, 'loss_function': 'poisson', 'capsules': [[1, 16], [1, 32], [2, 64], [2, 64], [2, 128], [2, 128]], 'skip_capsules': [[1, 32], [2, 64], [2, 64], [2, 128], [2, 128], [2, 128]], 'iterations': 20000}}
)
